id	name	screen_name	statuses_count	followers_count	friends_count	favourites_count	listed_count	default_profile	default_profile_image	location	description	description_has_url	description_url	followers_to_following_ratio	verified_type	verified	is_blue_verified	has_graduated_access	can_dm	media_count	has_custom_timelines	has_verification_info	possibly_sensitive	response_count	most_responded_user	retweet_ratio	engagement_rate	top_words	tweets_count	hashtags_per_tweet	mentions_per_tweet	duplicate_content_ratio	is_fake
1202476673200836608	Personal Development Unlimited	PersonalDevel_	65683	27722	1831	20	67	True	False			False		15.140360458765702		False	False	True	False	31777	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
257056967	UFC Personal Trainer	UFCPT	3696	4229	227	0	48	False	False	UFC	Only with UFC Personal Trainer will you experience the same high impact, intense, full-body, controller-free work outs as today’s renowned UFC fighters.	False		18.629955947136565		False	False	True	False	1	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
44306009	personal trainer Ace	acemorganfit	4144	2735	63	965	62	False	False	Bay Area	Voted best of the bay, best personal trainer 🏋🏾‍♀️SF Bay Guardian/ 48Hills ✨Personal trainer & parent. Let's live a long life! move better, feel Great!	False		43.41269841269841		False	False	True	False	752	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
198733738	Doug Nordman | Personal-finance author	TheMilitaryGuid	6814	1945	44	18605	113	False	False	Oahu, Hawaii	WHAT I DO: I help you reach financial independence. (For free.) Author: The Military Guide, and Raising Your Money-Savvy Family. Royalties donated to charity.	False		44.20454545454545		False	False	True	False	1118	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
101024817	PersonalGrowthMagazine	pgrowthmagazine	1509	2259	703	303	55	True	False	Raleigh, NC	Personal Growth Magazine offers personal growth and development articles and videos and is published by Daryl Daughtry and team.	False		3.213371266002845		False	False	True	False	406	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
61198871	Personal Kanban	personalkanban	876	2769	1497	52	154	False	False	Seattle, WA	Personal Kanban has 2 rules: Visualize your work & limit your WIP. Winner of Shingo Research & Professional Pub Award. Also tweets as @Sprezzatura & @Ourfounder	False		1.8496993987975952		False	False	True	False	29	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
408850433	PersonalTrainerCheshire	BramhallPTGYM	10686	1058	145	15841	16	True	False	cheshire	Private Personal Training Gym based in Cheshire. est 2007 💪🏻 #naturalimmunity 😎	False		7.296551724137931		False	False	True	False	1513	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
49317590	your own personal jesus	Kappa_Kappa	39993	30030	395	284130	240	False	False		i am very important but i don't like to talk about how important i am because even though i am more important than most people all people are equal in my eyes	False		76.0253164556962		False	False	True	False	192	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
118990861	Irwin Mitchell Personal Injury & Med Neg	PIandMedNeg	4628	4974	1032	1720	62	False	False	UK	Our specialist lawyers will work with you to ensure you’re able to access the support you need. Follow for updates from our experts at @irwinmitchell.	False		4.819767441860465		False	False	True	False	932	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1216989330	Personal Finance Billionaire	PFDigest	1003	2071	224	7465	63	True	False	Charlotte, NC	Ex-points & miles blogger, occasional tweeter. Amassed ten-figure fortune by not buying lattes at Starbucks.	False		9.245535714285714		False	False	True	False	62	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
216663345	North of Watford Personal Management	NorthofWatford	13980	2197	778	10188	60	False	False	#HebdenBridge and #London 	Leading UK Talent Agent. Yorkshire 01422 845361 London 020 3143 5648 info@northofwatford.com	False		2.8239074550128533		False	False	True	False	5182	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
2747322723	Vee Weir | Personal Finance	veefrugalfox	3600	1363	568	8060	14	True	False	JOIN THE FOX DEN 👉🏼	I help you pay off debt, save, and navigate the money system. Award-winning personal finance content creator. Lover of beer, snow + Lexapro. 🏳️‍🌈🌹	False		2.3996478873239435		False	False	True	False	156	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
2315708238	PERSONAL BEST	Personal_Best_	5620	1894	700	45935	17	False	False	London	Classic rock for tragic lesbians. I'm Robin. Also seen playing bass in @petrol_girls. ‘What You At’ on @sheerluckrecs and @dovetown recs 💙💜💛 they/them	False		2.705714285714285		False	False	True	True	439	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
3050303169	Kyle Landis-Marinello || Personal Finance Author	pfauthor	2310	779	1007	15289	9	True	False	Not financial advice. Vermont.	Author of 📕 Personal Finance and Investing (which is like other personal finance books, but less boring). Lawyer. Dad to 3 amazing kids. Views my own.	False		0.7735849056603774		False	False	True	False	103	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
3220750196	T. Ivanco (she/her - personal acct)	IvancoTammy	12494	1027	984	69398	4	True	False	Manitoba, Canada	PERSONAL ACCOUNT neuroscience professor (tweets are my own & do not represent my employer), dog mom, loves fibre arts, and blocks anonymous accounts.	False		1.04369918699187		False	False	True	False	325	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
628505536	Freedom Chevalier (personal acct)	ChevalierWriter	11143	2486	939	15218	125	False	False	Digital nomad	I’m probably off somewhere studying 🇮🇸grammar	False		2.647497337593184		False	False	True	False	2017	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
2495925060	Personal Collection Direct Selling Inc.	pcdsiofficial	2846	603	104	282	3	True	False	Quezon City, Philippines	Personal Collection is one of the biggest direct selling companies in the Philippines with the largest branch network, transforming the lives of Filipinos.	False		5.798076923076923		False	False	True	False	144	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
30521253	(PinkAppleJam's personal account) 💜	LauraAppleJam	41985	642	1255	8810	26	False	False	She/They⭐️Oldtaku⭐️Spoonie⭐️ND	Personal account. For Public, follow @pinkapplejam ⚡You Will Be Able To Draw Manga by the End of this Book is now available! ⚡https://t.co/PoCS7a1pNl ⚡	True	http://www.PinkAppleJam.com	0.5115537848605578		False	False	True	False	913	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1017198585161580544	personal focus	bofalebill	21891	1843	994	42939	11	False	False		i make nigga folk | Bofale (bo-fa-leh) | they / she | music out everywhere via @fatherdaughter | 💌: christellebofale@gmail.com	False		1.8541247484909456		False	False	True	True	2315	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
3139582190	longtime close personal friend who resides in city	geeequinn	146176	1410	1179	77153	17	False	False		the number one guy in this group	False		1.1959287531806615		False	False	True	False	8893	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
3236152078	Upfront And Personal Global Management Company	Upfrontbookings	746	13971	42	2726	10	True	False	Lagos - US - Dubai	"Africa's #1 Talent Management and Bookings agency.
Media Buying | PR | Travels | TV & Radio Production"	False		332.6428571428572		False	False	True	False	157	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
800121209262223360	My Personal Advise on WTI CRUDE OIL	wticrudeonly	10481	13528	5	24	31	True	False	India	I  Give my Personal Advise on WTI Crude Oil... Remember Trade at your own RISK... I'm not FORCING anyone to Trade on my Calls... it's your own RESPONSIBILITY...	False		2705.6		False	False	True	True	368	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
394819386	FP Personal Finance	FPpersonal_fin	9615	1358	50	0	69	False	False	Toronto	Saving, spending, investing tips from FP Personal Finance pros.	False		27.16		False	False	True	False	5262	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
3002373824	Personal Trainer Development Center	theptdc	2033	3197	143	122	32	False	False		Founded by @itscoachgoodman. The PTDC is dedicated to the success of fitness and health professionals.	False		22.35664335664336		False	False	True	False	638	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1020007218916274178	"Rose ""Marionette"" Moon"	RoseButPersonal	12558	13421	999	57697	19	True	False	Seattle, WA	it/she // 18+ MDNI // princess of the moonlit woods // gods most hurtable creature // kink performer // model // artist // preycoded // check my links 👅	False		13.434434434434436		False	False	True	True	344	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
976282351	Croda Personal Care	CrodaPC	1478	2358	291	288	31	False	False	Smart Science to Improve Lives	Global, personal care partner developing creative, on trend beauty solutions through a commitment to innovation, technical expertise & sustainability.	False		8.103092783505154		False	False	True	False	846	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
2591364636	start.me - your personal start page	startme	2049	6547	2377	469	148	False	False	The Netherlands	Every workday, we present the best tools for #OSINT and #edtech and give tips to improve your online #productivity. Join the community!	False		2.754312158182583		False	False	True	True	1015	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1246818725845753861	Personal Trainer	prsnl_trnr	491	1320	31	625	13	True	False	Amsterdam	Amsterdam pop/rock band	False		42.58064516129032		False	False	True	False	215	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1154186910	Branded Kavita- Personal Branding Practitioner	brandedkavita	26204	1455	808	47734	8	False	False	Delhi, India	LinkedIn Marketing I Personal Branding I Content Writing I Social Media Mgmt I Fat Loss/Fitness                Hosts: Fit Hour & Personal Branding Rants spaces	False		1.8007425742574257		False	False	True	True	270	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1282736947	NGPersonalManagement	NGPersonalMng	4026	1973	2222	20007	11	False	False	Milton Keynes, England	NG Personal Management. Theatrical agency based in Milton Keynes. Agent: Natalie Giacone Email:info@ngpersonalmanagement.co.uk	False		0.8879387938793879		False	False	True	False	1181	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1459881650901315586	Incognito Man | Personal Growth	Incognito__Man	2728	1247	92	2988	16	True	False	Telegram 👉	I tweet about Life, Discipline, Health, Wisdom & Personality. Follow and take the first step towards improving your life.	False		13.554347826086955		False	False	True	False	10	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1420861711301632001	PT Z | Personal Trainer	PTZnft	742	1126	948	32414	4	True	False		"Personal Trainer IRL, I improve the lives of HNWIs via personalised Nutrition and Exercise protocols 💪 

@Making_Coffee_ salesman

Free Coffee link below👇"	False		1.1877637130801688		False	False	True	False	25	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
19574757	Harry - tweets are personal. 🦇🔊	exposedplanet	322	2040	640	1693	116	False	False	Earth/Ethereum	Cyclist - Bike advocate- Ez-rider @easedefi - Punk Portraits lover - Writer -Cryptopath - Photographer - climber - Traveler- Life Improver.	False		3.1875		False	False	True	False	15	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1258034408508063747	Personal Protected	prsnlprotected	162	14	14	27	0	True	False		Personal Protected • Innovation for Humanity	False		1.0		False	False	True	False	98	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
3149479022	Pansear (Personal account edition)	Pansear_Lady	2478	1702	246	2398	6	False	False	Somewhere in Neverland	Main AC // 16+ Gore/Suggestive? //💖@Mole_Maniac// 20 🇵🇭 // OC Acc: @Worldstride // Fanart Acc: @Pansear_Doodles // PFP by @Fairylove777	False		6.91869918699187		False	False	True	True	1187	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
30997607	U.S. Personal Chefs	USPCA	6848	1377	1443	467	57	False	False	PO Box 56, Gotha, FL 34734	Since 1991, the U.S. Personal Chef Association has been devoted to helping Personal Chefs achieve personal success.	False		0.9542619542619544		False	False	True	True	958	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
3071151357	P. as in Personal	_sydneyintheory	36413	995	676	95229	5	False	False		JACKO! • 5.5.2023 | sof+ • 2023	False		1.4718934911242605		False	False	True	True	4685	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1355721000944545792	The Personal Party Podcast	personalpartyNY	2569	595	141	771	0	True	False	New York, NY	The Personal Party Podcast with @SmokeDza & @ShowBroadway 🍃 | New Episode every Friday. Inquiries: ThePersonalPartyPodcast@gmail.com	False		4.219858156028369		False	False	True	False	1218	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
133002854	Scotty Watson’s Personal Account	Scottywatsoncom	7479	2412	2143	7335	41	True	False		Tweets on the love of improv, support for young people speaking their minds, left-wing politics & anything else that tickles my fancy. Especially stupid jokes.	False		1.1255249650023331		False	False	True	False	1098	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1195171785940975616	Dex Personal CRM	dexprm	42	557	111	121	4	True	False		Dex is an integrated, frictionless personal CRM that helps you keep in touch with people you would otherwise forget.	False		5.018018018018018		False	False	True	True	22	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
735785133920423936	Fredrik’s personal	TheEditorDiary	29283	2662	1	10854	7	False	False	Norway	@f_edits' personal account | Tweets about designing, football & other stuff | A master in reverse psychology, so you shouldn’t follow.	False		2662.0		False	False	True	True	2697	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
101636065	Best Hookup Sites	ThePersonalAds	12279	10111	29	85	105	False	False	Worldwide	Before you join ANY hookup sites, webcam sites, random cams, or dating sites read my reviews! http://t.co/pezjLguMbw #hookupsites #webcamsites	True	http://www.DatingWebsiteReview.net	348.6551724137931		False	False	True	False	575	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
166060243	Christian Graham - Los Angeles Personal Trainer	BODY360FIT	13317	2546	616	16663	33	False	False	West Hollywood, CA	💪 Los Angeles Based Personal Trainer & Fitness Guy. 🌪 I Also Race Off-Road Moto. 💥Check Out My Fitness Blog!	False		4.133116883116883		False	False	True	False	1142	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1500561090115211269	Lucy Liu’s (Former) Personal Assistant	wendywhaleiams1	1991	11057	376	20910	12	True	False	Chicago, IL	yes, it was me you saw crying quietly in (insert public space) | sober | ig: @ wendy_whaleiams1	False		29.40691489361702		False	False	True	False	200	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
28073502	Melanie - Personal Stylist	melaniesarah	2621	1169	41	10219	36	False	False	England, UK	"Personal Stylist - Graduate of Fashion and Textile Technology - Wool Campaigner
#personalstylist #featurewriter #TheLuxuryChannel
LOVE BIODEGRADABLE WOOL 🐑"	False		28.51219512195122		False	False	True	False	286	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1697917004143906816	𝔎𝔦𝔫𝔤	Twazy_personal	6	1	1	0	0	True	False			False		1.0		False	False	False	False	1	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
420267108	Personal Injury Law | Stephensons	PIClaimsLaw	16902	2236	588	2201	57	False	False	United Kingdom	News and updates from the personal injury team at Stephensons Solicitors LLP. For advice on a possible personal injury claim call us on 0333 323 3760.	False		3.802721088435374		False	False	True	False	1475	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1358724760813797379	🐥𝐍𝐃🐣	NoPersonal_Info	8637	1697	58	8353	4	True	False		"👑#Viratian👑❤️‍🔥#AsimSquad❤️‍🔥 #RCB♥️
                       👑#ViratKohliStans👑"	False		29.25862068965517		False	False	True	False	239	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1433017029393481731	Diksha Burnwal | Personal Branding	dikshayaar	14553	2393	649	98668	17	True	False	Kolkata, India	"Building my one-person $100K ghostwriting business. 

Tweets about ghostwriting 👻, personal branding, and everything in between 💸🚀"	False		3.687211093990755		False	False	True	True	700	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1364254319516610565	Women’s Personal Finance	WomensPF	2789	2185	245	5370	28	True	False		Women supporting women in all things finance. Inclusive community for women & nonbinary folk to learn, grow & connect. @womenspf@mstdn.social	False		8.918367346938776		False	False	True	False	338	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
883390713613791234	Winning Personal Finance	WinningPFin	5839	3316	2496	3863	35	True	False	United States	Helping people accomplish their dreams one financial decision at a time. #Winning #FI #PersonalFinance Visit at https://t.co/XfxRdCvnqj	True	http://www.WinningPersonalFinance.com	1.328525641025641		False	False	True	False	507	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
2870344677	personal anatomical	collnsmith	15486	14239	1009	172929	64	False	False		small businesswoman, clothing maker	False		14.11199207135778		False	False	True	True	1082	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
125761307	Telmex Soluciona	TELMEXSoluciona	2744610	226602	27400	5664	426	False	False	México-Telmex	¿Necesitas ayuda con tu servicio de @Telmex o @Infinitum? ¡Bienvenido! A través de esta cuenta te ayudaremos con tus solicitudes los 365 días.	False		8.27014598540146	Business	False	True	True	True	1830	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1620131526	Personalised Medicine Centre	PersonalMedNI	3326	2362	2381	4901	65	False	False	Northern Ireland	"School of Medicine, Ulster University
  
#research | #education | #innovation

#precisionmedicine #genomics #personalisedmedicine #pharmacogenomics #health"	False		0.992020159596808		False	False	True	False	256	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
706840711656640512	Talonya Adams 🇺🇸 (personal acct)	TalonyaAdams	8847	2629	1470	12429	62	False	False	🇺🇸 🇲🇽 🌍 	JD MBA •📚• 5/5ths Human • #CivilRights • Economics • Equity • Foodie • GoodTrouble • Justice • Leadership • Literacy •💗• Policy • #RuleofLaw • Satire • Travel	False		1.78843537414966		False	False	True	False	982	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
165190460	Positive Personal Power	posperspower	14197	1655	963	226	102	False	False	London	The Positive Personal Power Podcast – Hope, Aspiration, Encouragement. The goal is to enhance people’s confidence and strength to handle life’s challenges.	False		1.7185877466251298		False	False	True	True	59	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
19635972	🌻 Personal account: @ThersaMatsuura@home.social	MusubiRocks	9606	1140	1829	8315	68	False	False	Japan	Bram Stoker Award finalist for: THE CARP-FACED BOY AND OTHER TALES. Clarion West ‘15 graduate. UNCANNY JAPAN podcast here: https://t.co/BuPikx7PHL. She/Her.	True	http://UncannyJapan.com	0.6232914160743576		False	False	True	False	305	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
17586187	𝔻𝕒𝕟𝕪𝕖𝕝𝕝 𝕋𝕙𝕚𝕝𝕝𝕖𝕥 🏖️ (Now on BlueSky)	PersonalGenius	83617	812	794	34272	56	False	False	Queens, NY	ArtistFeministDork | Professional Social Media Person | Ukulele Enthusiast | Illustrator | #SIWJTTM | Genderqueer (she/they) | Many Opinions (all my own)	False		1.022670025188917		False	False	True	False	3783	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
228076382	OwenPersonalNeo	GoldGodCrypto	9906	638	1300	42835	10	True	False	Venice, Los Angeles	Personal Development, Astrology, former Think Tank Wonk, Crypto👑 $QNT #XRP #XLM	False		0.4907692307692308		False	False	True	False	509	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
77722711	Daniel Thelesklaf (in personal capacity)	DThelesklaf	568	594	274	693	2	False	False	Germany 	AML/CFT enthusiast. Head of FIU Germany.	False		2.167883211678832		False	False	True	False	25	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1453711922063462406	LF.Group | Your Personal Gaming Calendar	lfgtool	309	4502	187	451	4	True	False		"Hi! We are https://t.co/TTZBojbqR8.
We help you organize online gaming events and find new teammates in your favorite games."	True	http://LF.Group	24.074866310160427		False	False	True	True	95	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
716190762	URFit PersonalTraining	URFITPT	1539	8508	991	6825	33	False	False	 ⚒ uk 	"REFLEX NUTRITION UK AMBASSADOR

Click https://t.co/Qp6N4lVAM3 and get up to 40% discount on checkout when you shop with Reflex Nutrition UK"	True	https://bit.ly/3AgB1B3	8.58526740665994		False	False	True	True	508	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
2597930384	Personal Finance	persfinza	8362	3323	146	281	41	False	False	Cape Town, South Africa	Your weekly guide to wealth. In Saturday Star,  Weekend Argus, Independent on a Saturday and Business Report on a Friday. IOL Podcast.	False		22.76027397260274		False	False	True	False	2185	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1519267429	Paschal O'Hare Personal Injury Solicitors	pj_ohare	5874	11997	10115	2027	38	False	False	Belfast, Northern Ireland	One of Northern Ireland’s leading personal injury & medical negligence law firms ⚖	False		1.1860603064755313		False	False	True	False	1140	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1384469104548061185	PhilipRothPersonalLibrary	PhilipRoth_NPL	333	252	27	81	0	True	False	Newark, NJ	Home of the Philip Roth Personal Library at the Newark Public Library, NJ. Philip Roth Inaugural exhibition on view during regular library hours.	False		9.333333333333334		False	False	True	False	283	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1367729795329449989	Chronicles (Personal)	DBSChronicles	545	1518	64	319	3	True	False		"This is my personal account. I changed the @ of my main account to @SupaChronicles.

We're both the same person 😂"	False		23.71875		False	False	True	True	212	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
174201748	Personal Best Soccer	PBS2008	4361	1539	289	1169	10	False	False	Norwich	Official account for Personal Best Soccer, an Elite Soccer School based in Norfolk. Inspiring Success since 2008.	False		5.325259515570934		False	False	True	True	413	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
914167279511797760	Owning Your Personal Brand	amie_ceo	2540	2619	1671	3935	11	True	False	Raleigh, NC	CEO of @creativeallies | Host of https://t.co/NSGfrpc6ad | Follow me for tips, resources, and insights on #personalbranding | #introvertdomination 😉	True	http://owningyourpersonalbrand.com	1.5673249551166966		False	False	True	False	322	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
114645191	Maureen Seguin | Personal Real Estate Corporation	MaureenSeguin	22317	3390	1217	1057	198	False	False	Vancouver, British Columbia	Vancouver REALTOR® Oakwyn. Opening Doors & Closing Deals since 2010 💁‍♀️ Mom + Globetrotter + Scuba Diver + Blood Donor ☎️ 778 772 3695	False		2.7855382087099425		False	False	True	False	2286	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
49455045	Personal PR	Personal_PR	740	1506	819	7027	33	False	False	Poland, Gdańsk	Personal PR, the biggest full service PR & marketing agency in Pomerania #comms #strategies #pr #crisismanagement Affilates in 32 countries!	False		1.8388278388278387		False	False	True	False	155	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1311951055098449921	Princess Maeven's Personal Assistant	ProudFinsub	18069	2584	1117	13606	5	True	False	Ohio, USA	he/him My primary role in life is serving Her, my heart and wallet belong to @MyMindlessToys (aka I’m owned.) Also want to have some laughs along the way.	False		2.3133393017009847		False	False	True	True	1825	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
536497924	Personal Growth	LJN702	5630	2342	2413	48	30	False	False	Las Vegas	It is time to start thinking outside of the box. Break free. Punch through the confining walls. Be bold and innovative. Rethink assumptions!	False		0.9705760464152507		False	False	True	True	2898	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
600393236	Heather on Personal Finance	fiplanner	39150	3842	923	1485	106	True	False	England, United Kingdom	I’m Heather. Spreader of the #FinancialIndependence gospel👩🏾‍💻	False		4.162513542795233		False	False	True	False	7153	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
933698062442205185	Clarendon Personal Management	CPMagents	1327	4423	1982	4043	9	True	False	London, England	Boutique talent agency based in London. Members of The PMA. Agents: @leejaytownsend and @gisbycat	False		2.2315842583249244		False	False	True	False	350	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
172971569	Jordan Barger	PersonalRecords	7433	867	820	16039	9	False	False	Iowa City, IA	Iowa Literary Translation MFA. Translating Sigbjørn Obstfelder, Yahya Hassan, Synne Sun Løes and Pierre Bergounioux. DM for Samples & Business Inquiries.	False		1.0573170731707318		False	False	True	True	847	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
293941056	Bridgetown DIY 2: This Time Its Personal	disgruntled_diy	8529	802	217	1068	8	True	False	Los Angeles, CA	Collectively operated diy safer sober fully raw USDA certified organic hand trimmed fair trade ethically sourced carbon neutral worker owned volunteer run space	False		3.695852534562212		False	False	True	True	781	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
887672060746633217	🎯Personal Best🎯	personalbestCBC	507	723	539	935	12	False	False		"""A delightfully dorky romp through a world of hidden wants & quiet dreams"" -@Vulture. A podcast by @robthenorman @andrewtnorton & @cbcpodcasts"	False		1.3413729128014842		False	False	True	True	107	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
74966505	Jane Mow Personal Branding Stylist	janemow	3729	355	327	1037	22	False	False	Sydney, New South Wales	"SYDNEY PERSONAL STYLIST. STYLE COACH.
What You Wear Is Your Business Card 💸
🛍Men Personal Styling
🛍Women Personal Styling
🛍1:1 + Online
👇Work With Me"	False		1.0856269113149848		False	False	True	False	588	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
94439833	Reem Alsalem - personal account (not UNSR related)	reemalsalem76	6687	1039	2177	3518	30	True	False	Jordan	Personal account.Retweets not necessarily endorsement.i don't tweet here about my work as Special Rapporteur on Violence against Women.For that  go to @UNSRVAW	False		0.4772622875516766		False	False	True	False	111	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
892867271961579521	Personal Statement	personalstatmnt	1543	519	650	2715	4	True	False	Brooklyn, NY	In this Emmy-nominated documentary film, three high school seniors work as peer college counselors even as they are applying to college themselves.	False		0.7984615384615384		False	False	True	False	91	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1347527809929867268	Ken Xyro (Personal)	KennyLautner	25	1253	55	13	0	True	False		"Personal of @KenXyro

🇯🇵 Translator 
🐈 Tweetin about Anime & Games 
🎮 Currently watching Attack on Titan"	False		22.78181818181818		False	False	True	False	10	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
862296344404348929	Personal Robotics	Imperial_PRL	194	782	24	196	5	False	False	London, England	Personal Robotics Lab, Department of Electrical and Electronic Engineering,  Imperial College London. Director @YiannisDemiris	False		32.583333333333336		False	False	True	False	49	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
492576581	DuPont Personal Protection	DuPontPPE	3317	3693	417	854	44	False	False		Follow along for #PPE information and updates from Tyvek®, Tychem®, Kevlar®, Nomex® and ProShield®.	False		8.856115107913668		False	False	True	False	1356	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
2193635809	Cheryl Axleby -tweets are my own personal views.	AxCheryl	4232	920	240	2865	8	True	False	Australia	Co-Chair Change The Record,Former CEO Aboriginal Legal Rights Movement & Former National Co-Chair National Aboriginal & Torres Strait Islander Legal Services	False		3.8333333333333335		False	False	True	True	121	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
92094941	Personal Injury Law	Singer_Kwinter	3381	1485	1648	390	24	False	False	Toronto, ON	Singer Kwinter – Leaders in Personal Injury Law – Named a Top Personal Injury Law Firms in Canada by 'Canadian Lawyer' magazine. Call 866-285-6927 24/7.	False		0.9010922330097088		False	False	True	False	571	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
17070388	Back Pain personal fitness, trainer, London	ActiveBryantSys	12649	2282	2108	3078	56	False	False	Wandsworth, London	Personal Fitness Trainer in London Scott Bryant Specialising in #BackPain and #Sports #Performance #weight loss Established in 2000	False		1.0825426944971537		False	False	True	False	2856	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
15730021	Personal Telco	personaltelco	1066	487	240	46	30	True	False	Portland, OR	"Community Wireless Networking
@personaltelco@noc.social"	False		2.029166666666667		False	False	True	False	18	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
21159027	Your Personal Jesus	TheLastJesus	159705	1282	912	847	56	False	False	New York, NY	Habitual line stepper. Yankees Only. It's a Canes thing. Real life heel. Whiskey. Steak. Kale enthusiast. Jifs, not gifs.	False		1.405701754385965		False	False	True	True	4058	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
85563528	Personal Finance Research Centre	PFRC_uk	560	959	526	392	37	True	False	Bristol, UK	We are an interdisciplinary research centre exploring the financial issues that affect individuals and households. Part of @GeogBristol and @BristolUni.	False		1.8231939163498097		False	False	True	False	26	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
