id	name	screen_name	statuses_count	followers_count	friends_count	favourites_count	listed_count	default_profile	default_profile_image	location	description	description_has_url	description_url	followers_to_following_ratio	verified_type	verified	is_blue_verified	has_graduated_access	can_dm	media_count	has_custom_timelines	has_verification_info	possibly_sensitive	profile_image_url_https	created_at	response_count	most_responded_user	retweet_ratio	engagement_rate	top_words	tweets_count	average_sentiment	hashtags_per_tweet	mentions_per_tweet	duplicate_content_ratio	is_fake	account_age	tweet_frequency	average_activity_time	text_to_image_ratio
49455045	Personal PR	Personal_PR	740	1506	819	7025	33	False	False	Poland, Gdańsk	Personal PR, the biggest full service PR & marketing agency in Pomerania #comms #strategies #pr #crisismanagement Affilates in 32 countries!	False		1.8388278388278387		False	False	True	False	155	False	{}	False	https://pbs.twimg.com/profile_images/1079076732580384772/inlPzu6j_normal.jpg	Sun Jun 21 22:45:53 +0000 2009	0		0.0	2.0	international, coworking, g44, gdańsk, https	1.0		4.0	0.0	0.0	0.0	5195	0.1424446583253128	22.0	1.0
1311951055098449921	Princess Maeven's Personal Assistant	ProudFinsub	18079	2583	1117	13616	5	True	False	Ohio, USA	he/him My primary role in life is serving Her, my heart and wallet belong to @MyMindlessToys (aka I’m owned.) Also want to have some laughs along the way.	False		2.312444046553268		False	False	True	True	1825	True	{}	False	https://pbs.twimg.com/profile_images/1630567326935404545/xugmrd-k_normal.jpg	Fri Oct 02 08:48:16 +0000 2020	0		4.0	4.0	your, rt, mymindlesstoys, follow, temptations	1.0		0.0	1.0	0.0	0.0	1075	16.81767441860465	23.0	1.0
536497924	Personal Growth	LJN702	5630	2344	2412	48	30	False	False	Las Vegas	It is time to start thinking outside of the box. Break free. Punch through the confining walls. Be bold and innovative. Rethink assumptions!	False		0.9718076285240465		False	False	True	True	2898	True	{}	False	https://pbs.twimg.com/profile_images/1031822927728009221/OI6OYWmY_normal.jpg	Sun Mar 25 17:40:27 +0000 2012	0		0.0	1.0	https, t, co, prison, life	1.0		0.0	0.0	0.0	0.0	4187	1.3446381657511344	19.0	1.0
600393236	Heather on Personal Finance	fiplanner	39150	3845	923	1485	106	True	False	England, United Kingdom	I’m Heather. Spreader of the #FinancialIndependence gospel👩🏾‍💻	False		4.165763813651138		False	False	True	False	7153	False	{}	False	https://pbs.twimg.com/profile_images/1213846334073180161/a8nmHpgc_normal.jpg	Tue Jun 05 20:26:59 +0000 2012	0		0.0	0.0	of, debt, feeling, overwhelmed, by	1.0		4.0	0.0	0.0	0.0	4115	9.513973268529767	8.0	1.0
933698062442205185	Clarendon Personal Management	CPMagents	1327	4420	1981	4042	9	True	False	London, England	Boutique talent agency based in London. Members of The PMA. Agents: @leejaytownsend and @gisbycat	False		2.231196365471984		False	False	True	False	350	True	{}	False	https://pbs.twimg.com/profile_images/1522536299755974658/M_uEw-Nk_normal.jpg	Thu Nov 23 14:05:40 +0000 2017	0		1.0	19.0	and, huge, congratulations, to, maxtyler777	1.0		1.0	3.0	0.0	0.0	2119	0.6262387918829636	9.0	1.0
172971569	Jordan Barger	PersonalRecords	7437	870	820	16051	9	False	False	Iowa City, IA	Iowa Literary Translation MFA. Translating Sigbjørn Obstfelder, Yahya Hassan, Synne Sun Løes and Pierre Bergounioux. DM for Samples & Business Inquiries.	False		1.0609756097560976		False	False	True	True	847	True	{}	False	https://pbs.twimg.com/profile_images/1248342485895708672/wdf_5Exl_normal.jpg	Sat Jul 31 02:36:04 +0000 2010	0		4.0	4.0	rt, greg_gerke, please, enjoy, tor	1.0		0.0	1.0	0.0	0.0	4791	1.5522855353788354	14.0	1.0
293941056	Bridgetown DIY 2: This Time Its Personal	disgruntled_diy	8529	802	218	1069	8	True	False	Los Angeles, CA	Collectively operated diy safer sober fully raw USDA certified organic hand trimmed fair trade ethically sourced carbon neutral worker owned volunteer run space	False		3.6788990825688073		False	False	True	True	781	True	{}	False	https://pbs.twimg.com/profile_images/1403087962112282624/dMYxC0mf_normal.jpg	Fri May 06 07:37:27 +0000 2011	0		3295.0	3295.0	rt, origins_audio, https, t, co	1.0		0.0	1.0	0.0	0.0	4512	1.8902925531914891	3.0	1.0
887672060746633217	🎯Personal Best🎯	personalbestCBC	507	722	539	935	12	False	False		"""A delightfully dorky romp through a world of hidden wants & quiet dreams"" -@Vulture. A podcast by @robthenorman @andrewtnorton & @cbcpodcasts"	False		1.339517625231911		False	False	True	True	107	False	{}	False	https://pbs.twimg.com/profile_images/1655895523583246337/57rZ_7qK_normal.jpg	Wed Jul 19 13:54:46 +0000 2017	0		0.0	4.0	we, know, you, the, us	1.0		0.0	0.0	0.0		2246	0.2257346393588602	13.0	1.0
74966505	Jane Mow Personal Branding Stylist	janemow	3729	355	327	1037	22	False	False	Sydney, New South Wales	"SYDNEY PERSONAL STYLIST. STYLE COACH.
What You Wear Is Your Business Card 💸
🛍Men Personal Styling
🛍Women Personal Styling
🛍1:1 + Online
👇Work With Me"	False		1.0856269113149848		False	False	True	False	588	False	{}	False	https://pbs.twimg.com/profile_images/1474878013934243840/9ACMx0U7_normal.jpg	Thu Sep 17 08:33:05 +0000 2009	0		0.0	0.0	sydney, tips, on, it, s	1.0		4.0	0.0	0.0	0.0	5108	0.7300313234142521	23.0	1.0
94439833	Reem Alsalem - personal account (not UNSR related)	reemalsalem76	6687	1038	2177	3518	30	True	False	Jordan	Personal account.Retweets not necessarily endorsement.i don't tweet here about my work as Special Rapporteur on Violence against Women.For that  go to @UNSRVAW	False		0.4768029398254478		False	False	True	False	111	True	{}	False	https://pbs.twimg.com/profile_images/1263090261154041857/HzJJnneb_normal.jpg	Thu Dec 03 23:25:04 +0000 2009	0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	5030	1.3294234592445329		
892867271961579521	Personal Statement	personalstatmnt	1543	519	650	2715	4	True	False	Brooklyn, NY	In this Emmy-nominated documentary film, three high school seniors work as peer college counselors even as they are applying to college themselves.	False		0.7984615384615384		False	False	True	False	91	True	{}	False	https://pbs.twimg.com/profile_images/994699863727079424/1MIel8Y9_normal.jpg	Wed Aug 02 21:58:41 +0000 2017	0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		2231	0.6916181084715374		
1347527809929867268	Ken Xyro (Personal)	KennyLautner	25	1253	55	13	0	True	False		"Personal of @KenXyro

🇯🇵 Translator 
🐈 Tweetin about Anime & Games 
🎮 Currently watching Attack on Titan"	False		22.78181818181818		False	False	True	False	10	False	{}	False	https://pbs.twimg.com/profile_images/1347528485128921089/doN2Jafy_normal.jpg	Fri Jan 08 12:59:34 +0000 2021	0		7.0	217.0	t, finished, miles, morales, absolutely	1.0		2.0	0.0	0.0		977	0.0255885363357216	22.0	1.0
862296344404348929	Personal Robotics	Imperial_PRL	194	783	24	196	5	False	False	London, England	Personal Robotics Lab, Department of Electrical and Electronic Engineering,  Imperial College London. Director @YiannisDemiris	False		32.625		False	False	True	False	49	False	{}	False	https://pbs.twimg.com/profile_images/862305994847784960/WYWRM6Qu_normal.jpg	Wed May 10 13:20:43 +0000 2017	0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	2316	0.0837651122625215		
492576581	DuPont Personal Protection	DuPontPPE	3317	3692	417	854	44	False	False		Follow along for #PPE information and updates from Tyvek®, Tychem®, Kevlar®, Nomex® and ProShield®.	False		8.853717026378897		False	False	True	False	1356	True	{}	False	https://pbs.twimg.com/profile_images/1145790685200748551/kdQL_x6i_normal.png	Tue Feb 14 21:47:00 +0000 2012	0		1.0	2.0	be, for, https, t, co	1.0		4.0	0.0	0.0	0.0	4227	0.7847172935888337	21.0	1.0
2193635809	Cheryl Axleby -tweets are my own personal views.	AxCheryl	4233	920	241	2868	8	True	False	Australia	Co-Chair Change The Record,Former CEO Aboriginal Legal Rights Movement & Former National Co-Chair National Aboriginal & Torres Strait Islander Legal Services	False		3.817427385892117		False	False	True	True	121	True	{}	False	https://pbs.twimg.com/profile_images/727119681958477824/Sc8CMoEO_normal.jpg	Thu Nov 14 06:22:08 +0000 2013	0		1787.0	1787.0	is, rt, senatordodson, this, all	1.0		0.0	1.0	0.0	0.0	3589	1.1794371691278909	8.0	1.0
92094941	Personal Injury Law	Singer_Kwinter	3382	1486	1648	390	24	False	False	Toronto, ON	Singer Kwinter – Leaders in Personal Injury Law – Named a Top Personal Injury Law Firms in Canada by 'Canadian Lawyer' magazine. Call 866-285-6927 24/7.	False		0.9016990291262136		False	False	True	False	572	True	{}	False	https://pbs.twimg.com/profile_images/1567595145507540992/IEwdolA0_normal.jpg	Mon Nov 23 19:34:29 +0000 2009	0		0.0	0.0	is, medical, malpractice, https, t	1.0		0.0	0.0	0.0	0.0	5040	0.671031746031746	16.0	1.0
17070388	Back Pain personal fitness, trainer, London	ActiveBryantSys	12649	2283	2107	3078	56	False	False	Wandsworth, London	Personal Fitness Trainer in London Scott Bryant Specialising in #BackPain and #Sports #Performance #weight loss Established in 2000	False		1.083531086853346		False	False	True	False	2856	True	{}	False	https://pbs.twimg.com/profile_images/1581319716529967104/Gp60d1dV_normal.png	Thu Oct 30 18:06:37 +0000 2008	0		0.0	0.0	with, back, pain, can, help	1.0		4.0	0.0	0.0	0.0	5429	2.3298950082888195	9.0	1.0
15730021	Personal Telco	personaltelco	1067	487	240	46	30	True	False	Portland, OR	"Community Wireless Networking
@personaltelco@noc.social"	False		2.029166666666667		False	False	True	False	18	True	{}	False	https://pbs.twimg.com/profile_images/57741710/PersonalTelcoProject-600_normal.png	Tue Aug 05 00:27:19 +0000 2008	0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	5516	0.1934372733865119		
21159027	Your Personal Jesus	TheLastJesus	159727	1282	912	847	56	False	False	New York, NY	Habitual line stepper. Yankees Only. It's a Canes thing. Real life heel. Whiskey. Steak. Kale enthusiast. Jifs, not gifs.	False		1.405701754385965		False	False	True	True	4067	True	{}	False	https://pbs.twimg.com/profile_images/1016408563890245632/B-Hwn-2R_normal.jpg	Wed Feb 18 02:08:53 +0000 2009	0		0.0	0.0	and, biden, impeachment, republicans, spent	1.0		0.0	0.0	0.0	0.0	5319	30.02951682647114	15.0	1.0
85563528	Personal Finance Research Centre	PFRC_uk	563	960	527	396	37	True	False	Bristol, UK	We are an interdisciplinary research centre exploring the financial issues that affect individuals and households. Part of @GeogBristol and @BristolUni.	False		1.821631878557875		False	False	True	False	26	True	{}	False	https://pbs.twimg.com/profile_images/1693606220353900544/iE4VbJj7_normal.png	Tue Oct 27 13:03:10 +0000 2009	0		5.0	5.0	the, rt, sharonbcollard, today, pfrc_uk	1.0		0.0	3.0	0.0	0.0	5068	0.1110891870560378	13.0	1.0
1401738180202622982	個人情報保護委員会	PPC_JPN	501	5542	35	4	106	True	False	東京都千代田区霞が関３－２－１　霞が関コモンゲート西館３２階	"個人情報保護委員会の公式アカウントです。施策や注意喚起情報などを幅広くお伝えしていきます。
ソーシャルメディア運用ポリシー　https://t.co/uhy6act4Ft"	True	https://www.ppc.go.jp/notice/sns_policy/	158.34285714285716	Government	False	False	True	False	187	False	{'reason': {'description': {'text': 'This account is verified because it is a government or multilateral organization account.  Learn more', 'entities': [{'from_index': 91, 'to_index': 101, 'ref': {'url': 'If a Blue Publisher charges readers for content, you’ll need to subscribe directly to their publication to read stories behind their paywall.s', 'url_type': 'ExternalUrl'}}]}, 'verified_since_msec': '1666196379999'}}	False	https://pbs.twimg.com/profile_images/1401764496939491330/ROXNRGNf_normal.png	Mon Jun 07 03:11:49 +0000 2021	0		32127.0	32127.0	rt, maff_japan, 皆様へ, 日本産水産物の消費拡大に資する取組を実施します, 特にホタテ	1.0		1.0	1.0	0.0	0.0	827	0.6058041112454655	5.0	1.0
103108018	Livelife Personal Training	LivelifePT	1109	1014	740	1904	15	False	False	Sydney, Australia	Health and Wellbeing Advocate. Livelife Personal Training your registered and certified fitness professional and mobile personal trainer.	False		1.3702702702702705		False	False	True	False	26	True	{}	False	https://pbs.twimg.com/profile_images/1526457449376784384/Z0STViC6_normal.jpg	Fri Jan 08 22:48:15 +0000 2010	0		2685.0	2685.0	the, rt, keepupau, most, watched	1.0		0.0	1.0	0.0	0.0	4994	0.2220664797757308	5.0	1.0
1537028058	php.net	official_php	752	107728	43	138	1545	False	False		The official Twitter account for http://t.co/S2GoDCz77Z.	True	http://php.net	2505.3023255813955		False	False	True	False	77	False	{}	False	https://pbs.twimg.com/profile_images/815698345716912128/hwUcGZ41_normal.jpg	Fri Jun 21 18:13:27 +0000 2013	0		36.0	36.0	php, rt, thephpf, the, ninth	1.0		0.0	1.0	0.0	0.0	3734	0.2013926084627745	12.0	1.0
1605549952658440193	Sayujya | Personal	_Sayujya	178	169	20	323	0	True	False	🌎	Just sharing personal learnings over here cause I can't do that on @GuptaSayujya	False		8.45		False	False	True	True	31	True	{}	False	https://pbs.twimg.com/profile_images/1659140741388701696/VhZL5LQ8_normal.jpg	Wed Dec 21 13:05:20 +0000 2022	0		1.0	2.0	wait, if, x, creates, a	1.0		0.0	0.0	0.0	0.0	265	0.6716981132075471	8.0	1.0
2955747976	Martin Turk Personal Trainer	MartinTurkPT	455	268	329	2149	1	True	False	London - Los Angeles - Leeds	Real weight-loss for real people from a real trainer. Online programmes. Anti-ageing formats. No gym. No endless cardio. No frantic HIIT. No diets. No Lycra.	False		0.8145896656534954		False	False	True	True	15	True	{}	False	https://pbs.twimg.com/profile_images/1222198217267347456/8Qx2sA_3_normal.jpg	Thu Jan 01 23:29:35 +0000 2015	0		46.0	46.0	this, to, rt, omid9, will	1.0		0.0	5.0	0.0	0.0	3175	0.1433070866141732	15.0	1.0
1323765848859910144	NOTHING PERSONAL	N_P_MAGAZINE	135	489	455	35	1	True	False		Nothing Personal is a biannual magazine for art, essays and reviews, based in Glasgow.	False		1.074725274725275		False	False	True	True	69	False	{}	False	https://pbs.twimg.com/profile_images/1323766012395851778/ENnrLYwQ_normal.jpg	Tue Nov 03 23:16:03 +0000 2020	0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	1042	0.1295585412667946		
978162772780359680	Nagapushpa Devendra (personal venting space)	NagapushpaD	1675	426	223	4054	3	False	False	Germany	Research Scholar (MiddleEast) @unierfurt, Formerly @IDSAindia @IPSDelhi and @jkccs_|  Consultant @BBCMonitoring and Ambassador @GreenpeaceIndia | @JSIAJindal	False		1.910313901345292		False	False	True	False	134	False	{}	False	https://pbs.twimg.com/profile_images/1689733179840622592/zxTupBQV_normal.jpg	Mon Mar 26 06:52:33 +0000 2018	0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	1996	0.8391783567134269		
2584760030	amai personal acc.	Kurisumasu_Tapi	23927	582	1622	26695	12	False	False	ポッキーランド	"※personal account/ 個人アカウント※ -Eng/中/日 OK-
RT, rants and non-sense only/雑多にRTと喋ります（主：英語）
For art・イラスト本垢→@amaimiart"	False		0.3588162762022195		False	False	True	False	1569	True	{}	False	https://pbs.twimg.com/profile_images/1294798978408747011/F6s5b03X_normal.jpg	Mon Jun 23 23:46:27 +0000 2014	0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	3367	7.106326106326106		
1134048710	Clare Watkins Personal Styling	stylist_clare	5436	617	805	2577	14	False	False	Altrincham, Cheshire	Personal Stylist | Helping Women & Men Rediscover Their Style | Body Shape & Colour Analysis | Wardrobe Edits | Fashion & Accessories Lover	False		0.7664596273291926		False	False	True	False	1169	True	{}	False	https://pbs.twimg.com/profile_images/1133036082319286272/g1fFOAvB_normal.jpg	Wed Jan 30 13:11:57 +0000 2013	0		27046.0	27046.0	my, rt, katiasav, 94, yo	1.0		0.0	1.0	0.0	0.0	3877	1.4021150374000515	15.0	1.0
34329636	Nathan Gotsch (personal)	nathangotsch	1158	248	90	399	13	False	False	Fort Wayne	Trying to do good and be well.	False		2.7555555555555555		False	False	True	False	211	True	{}	False	https://pbs.twimg.com/profile_images/1639684916387491840/NaMTld_Q_normal.jpg	Wed Apr 22 17:08:36 +0000 2009	0		3.0	3.0	the, rt, nathan4indiana, cudjo, lewis	1.0		0.0	1.0	0.0	1.0	5255	0.2203615604186489	17.0	1.0
317826438	NEW LEAF: Personal speaker's agent to a select few	new_leaf_mgmt	685	708	572	780	10	False	False	Marblehead, Massachusetts, USA	Most speakers don't need an agent, they need agency.  New Leaf empowers indep. speakers w/ agency.  Visit site for our knowledge, stay here for the..... haikus.	False		1.2377622377622377		False	False	True	False	107	True	{}	False	https://pbs.twimg.com/profile_images/1633843737343430658/MlYNuStF_normal.jpg	Wed Jun 15 14:53:37 +0000 2011	0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	4472	0.1531753130590339		
1069947972086046720	The Personal Data Protection Office in Poland	PDPO_Poland	262	371	2	12	14	True	False	Warsaw, Poland	"PDPO is the authority competent in matters of personal data protection in Poland. 
Polish version/Wersja polska: https://t.co/tMpMpUJ6cf"	True	https://twitter.com/UODOgov_pl	185.5	Government	False	False	True	False	61	False	{'reason': {'description': {'text': 'This account is verified because it is a government or multilateral organization account.  Learn more', 'entities': [{'from_index': 91, 'to_index': 101, 'ref': {'url': 'If a Blue Publisher charges readers for content, you’ll need to subscribe directly to their publication to read stories behind their paywall.s', 'url_type': 'ExternalUrl'}}]}, 'verified_since_msec': '1686017948940'}}	False	https://pbs.twimg.com/profile_images/1200369743322132480/0S2ztyJQ_normal.jpg	Tue Dec 04 13:34:10 +0000 2018	0		142.0	142.0	chair, the, new, rt, eu_edpb	1.0		0.0	1.0	0.0	0.0	1743	0.1503155479059093	12.0	1.0
859322237232533505	KVKK	KVKKurumu	1772	22512	20	77	71	False	False	Ankara, Türkiye	"Kişisel Verileri Koruma Kurumu /
Turkish Personal Data Protection Authority -
KVKK in English: @KVKK_en /
#FarkındaOlGüvendeKal"	False		1125.6	Government	False	False	True	True	1505	True	{'reason': {'description': {'text': 'This account is verified because it is a government or multilateral organization account.  Learn more', 'entities': [{'from_index': 91, 'to_index': 101, 'ref': {'url': 'If a Blue Publisher charges readers for content, you’ll need to subscribe directly to their publication to read stories behind their paywall.s', 'url_type': 'ExternalUrl'}}]}, 'verified_since_msec': '1535530625286'}}	False	https://pbs.twimg.com/profile_images/1665613026244931590/rnXOOmtP_normal.jpg	Tue May 02 08:22:41 +0000 2017	0		2.0	8.0	https, t, co, kişisel, verilerin	1.0		0.0	0.0	0.0	0.0	2324	0.7624784853700516	9.0	1.0
1271233183036702722	Lexa | ADHD + personal finance 🏳️‍🌈	avotoastbudget	1512	1889	164	2717	17	True	False	Missouri, USA	(she/her) 🏳️‍🌈 SHAME-FREE finance | 💰save, invest, pay off debt, + feel confident with money | FREE resources + Budgeting Course👇🏼	False		11.518292682926829		False	False	True	True	122	False	{}	False	https://pbs.twimg.com/profile_images/1666845988743413760/Qvq1D7vb_normal.jpg	Fri Jun 12 00:09:54 +0000 2020	0		0.0	4.0	i, throwing, away, money, a	1.0		0.0	0.0	0.0	0.0	1187	1.27379949452401	18.0	1.0
1190577295	FBI DAVE 🇺🇸 FORCED SELF DEFENSE &PERSONAL RESCUE	FBIDave	36625	4177	2078	18372	10	False	False	PROUD AMERICAN! USA The Best🌎	CONSULTANT -FBI Special Agent (ret) 33 yrs Federal LE, SWAT, Sniper, Negotiator, FBI Spokesman, Military Vet, All About Truth, Equal Accountability & Justice!	False		2.0101058710298365		False	False	True	False	1353	True	{}	False	https://pbs.twimg.com/profile_images/987508266166095873/VRpP4dlS_normal.jpg	Sun Feb 17 18:12:08 +0000 2013	0		12058.0	12058.0	rt, libertycappy, why, do, people	1.0		0.0	1.0	0.0	1.0	3858	9.493260756868844	4.0	1.0
903539482888044544	Sakshi darpan | Personal Branding	darpan_sakshi	4121	1879	216	10831	3	False	False	Work with me	"I help founders & leaders become a brand!
Linkedin - 80K followers | Personal Branding | FoundersPR"	False		8.699074074074074		False	False	True	False	88	True	{}	False	https://pbs.twimg.com/profile_images/1559562913563951106/rr42i2WX_normal.jpg	Fri Sep 01 08:46:14 +0000 2017	0		0.0	14.0	first, trip, of, 2023, check	1.0		0.0	0.0	0.0	0.0	2202	1.871480472297911	8.0	1.0
14798639	Deb Dib, Master Personal Brand Strat & Storyteller	CEOCoach	4730	5187	3931	4477	335	False	False	Metro New York City	#Writers/#Coaches: Don't sweat the last mile of #writing/#branding You get it to good; we’ll take it to great! So you can get back to work! Also @DebDib	False		1.3195115746629356		False	False	True	False	21	False	{}	False	https://pbs.twimg.com/profile_images/535911297372520448/_jBO-quO_normal.jpeg	Fri May 16 13:24:39 +0000 2008	0		8490.0	8490.0	rt, accountablegop, check, out, our	1.0		0.0	1.0	0.0	0.0	5597	0.8450955869215652	18.0	1.0
305505914	Novuna Personal Finance	Novuna_Finance	185	4020	1895	1055	25	False	False	Leeds, England	A leading financial services company providing innovative solutions that help consumers to grow & prosper - formally trading from 14 February.	False		2.1213720316622693		False	False	True	True	78	True	{}	False	https://pbs.twimg.com/profile_images/1491353137499758592/b7M_RgJX_normal.jpg	Thu May 26 10:16:32 +0000 2011	0		0.0	0.0	are, t, to, https, co	1.0		0.0	0.0	0.0	0.0	4492	0.0411843276936776	11.0	1.0
786263491191697409	St. Ann, The Personal School	stannschoolnyc	1261	249	32	172	3	True	False	East Harlem, Manhattan	At St. Ann, we believe God calls each child by name.  For us, education is personal.	False		7.78125		False	False	True	False	1064	False	{}	False	https://pbs.twimg.com/profile_images/786264882366844932/Ntx92faB_normal.jpg	Wed Oct 12 17:53:19 +0000 2016	0		2.0	2.0	rt, stpaulstann, the, school, year	1.0		0.0	1.0	0.0	0.0	2525	0.4994059405940594	20.0	1.0
733219118	Javier Vázquez Quero #MarcaPersonal	JavierVazquezQu	23333	1588	584	28488	48	False	False	Madrid	"Soy Autónomo.
Hago consultoría de marketing y procesos para PYMEs. Ayudo a empresas a crecer usando marketing offline, online y #SocialMedia en @clikando_es"	False		2.719178082191781		False	False	True	False	2281	True	{}	False	https://pbs.twimg.com/profile_images/1535942563848413186/hGte0zYk_normal.jpg	Thu Aug 02 17:22:47 +0000 2012	0		0.0	0.0	yes, please, slowdiveband	1.0		0.0	1.0	0.0	0.0	4057	5.751294059649988	8.0	1.0
181320210	Isaacs & Isaacs Personal Injury Lawyers	isaacsandisaacs	3294	1053	708	605	11	False	False	Louisville, KY	Representing clients in the areas of personal injury as a result of auto accidents, truck crashes, head injury, and wrongful death. Tweets are not advice!	False		1.4872881355932204		False	False	True	False	1388	False	{}	False	https://pbs.twimg.com/profile_images/1669395259841708037/g7GBJfD__normal.jpg	Sat Aug 21 22:12:44 +0000 2010	0		0.0	0.0	team, to, him, s, heck	1.0		0.0	0.0	0.0	0.0	4769	0.6907108408471377	13.0	1.0
1273862467697795073	Kelly Eden | personal essay teacher	eden_writer	4264	1814	1723	5355	30	True	False	New Zealand	Essayist and #writing coach from #NewZealand | Featured in @thisisinsider, Mamamia, @ScaryMommy etc. #WritingCommunity #writingtips DM for coaching and courses	False		1.052814857806152		False	False	True	False	108	False	{}	False	https://pbs.twimg.com/profile_images/1493884292099080192/8MJ-14Ay_normal.jpg	Fri Jun 19 06:18:53 +0000 2020	0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	1180	3.613559322033898		
1055483851	Personal Trainer/ Nutritionist	MommaR11	7169	643	871	6968	5	True	False		My 3 Boys are my 🌎❤️	False		0.7382319173363949		False	False	True	False	1206	False	{}	False	https://pbs.twimg.com/profile_images/1641263614488109059/-nPlcMgs_normal.jpg	Wed Jan 02 16:12:47 +0000 2013	0		8.0	8.0	rt, coozelite3, squad, https, t	1.0		0.0	1.0	0.0		3905	1.8358514724711907	10.0	1.0
19013730	Lisa Marie ‘Phoenix’ Jackson | Personal Account	LisaMPhoenix	10350	1378	1612	870	32	False	False	Chicago, IL	Director, Client Partnership. Digital Marketer.👩🏽‍💻✈️ Equal Rights & Environmental Awareness Advocate. Founder: @traveljerne “Every journey starts with you”	False		0.8548387096774194		False	False	True	False	447	False	{}	False	https://pbs.twimg.com/profile_images/1627345690505490436/HC0omArN_normal.jpg	Thu Jan 15 06:45:30 +0000 2009	0		0.0	0.0	and, your, amazing, update, the	1.0		2.0	0.0	0.0	0.0	5353	1.9334952363160844	4.0	1.0
1566526582948335616	green271 (personal)	green27110	133	90	94	30	0	True	False		made of code - dev @greens_stuff	False		0.9574468085106383		False	False	True	True	38	False	{}	False	https://pbs.twimg.com/profile_images/1566526886569807873/eJltLsc0_normal.jpg	Sun Sep 04 20:40:22 +0000 2022	0		3495.0	3495.0	rt, fortnitegame, rocket, ram, sticky	1.0		1.0	1.0	0.0	0.0	372	0.3575268817204301	7.0	1.0
17558896	Michelle Heinz Personal Trainer	BodyKindness	7207	775	654	3637	5	False	False	Austin, TX	Treasure your body #BodyKindness ACE Certified Personal Trainer. Certified Corrective Exercise Specialist for pain relief. CFMW with Access Consciousness.	False		1.1850152905198776		False	False	True	False	111	True	{}	False	https://pbs.twimg.com/profile_images/1432666253320200195/w28s6CCc_normal.jpg	Sat Nov 22 16:11:54 +0000 2008	0		0.0	2.0	mississippi, goddam, live, at, carnegie	1.0		0.0	1.0	0.0	0.0	5407	1.3329017939707786	0.0	1.0
151580188	Tom Griffin | personal	TomOffTheRecord	88	621	2200	2346	18	False	False	Wales, United Kingdom	rugby | music | politics | dad | style | WRU L3 Grade 1 referee | chair @CardiffRefs | #FrenchHorn player | trustee @CapitalYouthMus | comp school @oxfordalumni	False		0.2822727272727273		False	False	True	False	5	True	{}	False	https://pbs.twimg.com/profile_images/1681744249128210432/PtEVlayU_normal.jpg	Thu Jun 03 18:58:20 +0000 2010	0		0.0	1.0	enjoyed, this, today	1.0		0.0	0.0	0.0	0.0	4848	0.0181518151815181	18.0	1.0
430290563	Bobbie Singh-Allen (Personal Account)	SinghAllen	2046	783	1544	2782	11	False	False		Association Executive, Elk Grove Mayor, Wife, Mom, Political Junkie, Wine Enthusiast, Frmr. EGUSD Trustee, Commissioner Visit CA, CADEM Delegate-DNC Delegate	False		0.5071243523316062		False	False	True	False	206	False	{}	False	https://pbs.twimg.com/profile_images/1580222913780645889/-B8cPJIR_normal.jpg	Wed Dec 07 00:18:40 +0000 2011	0		0.0	1.0	women, who, lead, towerbridgedinner, visitsacramento	1.0		2.0	0.0	0.0	0.0	4297	0.4761461484756807	15.0	1.0
826761598605877248	Byron Hartman	ByronH_Personal	5154	250	1423	3227	0	True	False	The Hague, The Netherlands	FP, #NatSec, IR, international development. Diplomat, dad, ex-Army. 🇳🇱🇹🇷🇧🇷🇩🇯🇮🇶🇦🇫🇩🇪 Português/Français/Türkce. Retweet =/= endorse. Views my own.	False		0.1756851721714687		False	False	True	False	561	True	{}	False	https://pbs.twimg.com/profile_images/1480220737591992325/UloqitSK_normal.jpg	Wed Feb 01 11:58:20 +0000 2017	0		27.0	27.0	s, rt, ceccgov, watch, today	1.0		0.0	2.0	0.0	0.0	2414	2.135045567522784	11.0	1.0
278589385	Principles Personal Finance	principlespf	596	534	1643	1076	7	False	False	London, United Kingdom	Financial Education 📺 Chartered Financial Planner. Any views are individual. TWEETS NEVER ADVICE https://t.co/r6diph85ep	True	http://linktr.ee/principlespf	0.3250152160681679		False	False	True	True	171	True	{}	False	https://pbs.twimg.com/profile_images/1592854547336134656/n3HwaKAP_normal.jpg	Thu Apr 07 15:31:46 +0000 2011	0		0.0	2.0	in, this, i, have, do	1.0		0.0	0.0	0.0	0.0	4541	0.1312486236511781	17.0	1.0
